sleep_hours,sleep_quality,screen_time,study_hours,focus_score,exercise_minutes,tasks_completed,procrastination,distractions,break_time,mood,stress_level,productive
8.849549260809972,1,3.7968552583517923,1.2496861815183347,6.2298499706987815,8.847939478256642,1,5.873290531301401,4,10.21001924185529,5.467573402071845,9.153713642238419,0
8.162213204002109,3,9.99234610100793,9.561845674765054,3.0918706671629432,1.0883900335812524,9,7.468177984434152,0,58.24587397059018,5.386860580481895,3.9992672879443294,1
5.061695553391381,1,7.73955269615666,7.640867829913307,9.409606282127154,13.87541137891551,7,6.671684596299144,3,10.326570707827718,3.0583336706361406,6.645908853480854,1
4.909124836035503,3,6.529434757810783,9.671163275102478,7.800315227839671,20.061086469274414,9,6.010357320650778,9,167.59894783474857,6.633421655985878,5.262632342817245,1
4.917022549267169,2,4.809332284892463,0.3570870970817186,3.459623616199745,14.474558018272868,3,4.965073949304971,1,16.054631090345378,2.8079436824652473,6.063595896987443,0
5.521211214797688,1,6.563370612336016,6.802204038586392,1.0549127007142851,47.84304841837208,3,6.705822232952136,8,172.71913102140138,3.364064069285915,2.094733823867011,0
6.623782158161189,2,4.074544562206013,0.44293526403417993,8.195026520826772,44.96582995652612,4,9.116800936551972,4,131.54778627250334,6.367173156354787,5.8833946570882345,0
6.159725093210579,3,1.2597835551222767,7.820564688688232,4.81680738640959,4.860848681152438,0,6.646765793326189,5,89.01701889652362,3.4975174349826843,3.282738769490127,0
5.456145700990209,2,4.555796701209696,3.8095017273519427,6.781399406719993,41.83929648612556,3,1.5477497379523788,8,56.268735897036784,5.174398742792511,6.499295538900604,1
7.059264473611897,3,9.374327376218803,0.9576536010649483,3.5827734287916773,31.23510719327499,5,6.133769994819009,8,96.67450627527994,9.553224500144292,7.907949779284889,0
4.697469303260209,3,6.636709852964793,5.680466417875153,2.285859334223539,7.929966382491582,9,5.717930122644615,2,115.68477576586986,6.3525166875084595,9.118028879570257,1
5.4607232426760905,3,1.7556013276381144,2.801201966013881,7.077804326071711,44.37212582957895,1,5.06820922764112,8,86.63449490782767,7.7579164259944,1.3023417583934482,1
5.831809216468459,2,8.964942520555233,6.5957394187181855,5.0529212933199315,5.162733910452156,2,6.119157790028387,3,165.14980138331018,7.326701155296717,5.713108653637556,0
6.28034992108518,2,3.4198736440736335,6.581747595137903,3.116527309629828,10.629039948082204,3,7.053558965248906,0,25.073405597991982,9.574852738958123,4.673263689111762,1
7.925879806965068,1,3.193925437744547,7.050074741207528,2.238651996095829,8.953588893189785,2,1.3353408378800649,7,23.111904702319485,1.9615563359942796,3.0234730880373974,0
4.998368910791799,1,3.6738187190228873,9.92465078777759,6.224316349974701,56.342004249989046,8,5.321808045932512,1,140.31339834053952,2.6533576316419194,3.3758701751114075,1
6.571172192068058,2,6.194820125133617,3.8669770994740538,7.529949461868169,41.88936019227893,5,8.355052297928687,9,100.92994353569222,7.171916952462129,8.411003968173684,0
6.962072844310212,2,5.90219284090579,4.653154744851009,3.5549826591080373,24.677155749885603,4,5.776994827744752,3,73.09582333739243,8.617035266739892,7.637762871263822,0
4.232252063599988,2,5.422723791605936,8.046117010253408,7.616282818124115,49.33224905092813,4,1.6107201056594513,2,147.68164078980988,7.718641834745748,9.128982394593809,1
7.037724259507192,2,7.457831771613643,5.783700230218853,2.6480997885949473,12.95756457133586,1,7.9756299198648595,8,169.03175169281275,2.3288945864608848,8.06409333610911,0
4.8526206184364575,3,3.848839582014631,0.37257210687799636,4.045741219855984,55.865596742705925,8,9.471984016564424,4,94.4486428103655,7.118259133546085,1.5115555331211161,1
4.325257964926397,3,8.03858069415188,8.430785202598566,7.7039405811996,41.81983925274615,1,8.666595621993949,1,102.35042992737687,6.653611611423163,2.004303974665908,1
8.744427686266667,3,2.577895105407392,0.5149868193804097,6.941291676823713,33.57483846048793,4,4.26311919607676,3,9.899927320947173,5.8324192767988485,7.112886608987296,1
8.828160165372797,2,8.043587101693085,1.708201364917843,3.4347126421352128,47.67890692219969,6,5.8134145481690505,4,89.72059691085933,6.076777098466542,6.927435720865194,0
8.041986740582306,3,6.974290947252546,1.020799669741872,2.0992150139223984,38.6868588855095,2,6.321809407273573,5,3.5492637443241493,6.464297353414681,9.030445722298309,0
5.523068845866853,3,7.148874785928278,0.7792713288112019,1.3822608245251775,53.22655650062894,7,7.442187276958065,7,73.0617537409102,2.6290988399507365,5.741599458400979,0
4.48836057003192,1,5.33398057414534,0.256848753047102,8.54123661927357,49.749159604465326,4,6.994619125361568,8,173.94600189141067,3.992203008260416,6.18346690124477,0
7.421165132560784,1,7.003013794127782,0.5502771397236739,1.6762775461107402,11.86983030244673,9,2.7916431991144224,8,137.26083980844368,6.51143728054437,5.701911025307451,0
6.200762468698007,3,1.7181734190351166,4.424391891788099,2.03360636985749,14.379828032662106,2,8.587345507877988,0,132.1942255536519,1.7149055169247593,7.114011612107253,0
4.610191174223894,3,8.663960053444306,2.528522699826139,3.139395672478003,3.905844826538609,2,8.642641539050913,0,141.27505655463054,7.3913033005449496,4.556769877845177,0
6.475884550556351,3,1.499925101388814,1.2653688341881875,5.01102733815863,13.21193503036815,2,4.639164162206169,2,152.94235435196862,7.709558073176069,6.522861994604241,1
4.171942605576092,2,2.338673588843477,6.587055427265261,8.108083722128464,20.609331896288083,2,2.178232292883635,7,7.68682862464849,2.2943383516586877,5.417031857343246,1
8.546602010393912,1,6.191107376475127,2.2611191063425853,3.2273229334699542,1.7296413103495878,3,6.477100716327916,4,158.3093915953962,3.5566911192237973,9.51344498783089,0
5.293899908000085,1,7.654703099110224,0.18949155344809454,5.8915742352377665,18.897752772636835,9,4.215339351433095,9,139.43073643340404,3.0798162551435535,4.773980749396231,0
7.31261142176991,1,1.686264079116281,4.184197837673277,1.8133526984503878,46.292750497638025,0,7.672515658430082,5,123.1046878372924,2.8892933484416767,2.1519064289926946,0
5.558555380447055,3,9.286883327100877,3.104329919783051,5.180599046228723,50.419655880816904,2,3.8409139459817396,7,73.0319766419661,4.300063144029735,8.402311185956489,0
6.600340105889054,2,9.762468839206287,3.1860443134649277,2.5987509403957745,0.532397399245399,9,3.3669934824602104,3,54.097308328762026,7.791293644683748,5.536999415138822,1
6.733551396716399,1,6.4535515570693995,4.4527002818156145,2.900724030015086,0.42882229615396117,9,8.809393344184699,8,34.549747256224975,4.660499682986758,2.445840390252618,0
4.924272277627635,1,5.331191098391529,6.689139272342777,4.301455906980364,8.778426495060067,4,6.542384820018923,9,61.48967661999748,5.813432723353116,9.349442770687721,0
8.847923138822793,2,7.672554750517747,6.164791200379939,7.852129288307717,52.354623644027384,7,1.7739247901402366,3,158.09054445108444,2.103934519574833,2.0981344996435105,1
7.875664116805573,3,3.9552161709448486,9.372616097888756,7.695877869102112,28.156683067941227,7,7.204265625238867,9,10.163103818441597,6.5300739130483,1.615127466417883,1
8.697494707820946,3,5.439379906945958,5.177166663025215,4.73475678836788,58.97412457007885,8,7.774601962611747,9,130.71208148787287,9.992117585120848,3.4078729714369187,1
8.474136752138243,1,9.245359241329611,4.725699097250722,2.0680403877316773,53.23988794600808,8,3.116832520899762,4,15.327628655740956,7.561856664178457,6.893953881217585,1
6.989499894055426,1,9.600898827173802,2.1341443521689696,3.526224580215517,53.407686808382394,5,9.708907128652216,5,21.026576626998306,5.364256944396518,2.0074024655918667,0
8.609371175115584,2,9.343622044460666,7.553812888481568,5.548201988771243,7.708585915726207,9,4.355724219016763,5,35.95331133215698,5.241957977651927,9.708134821481686,1
4.442462510259597,1,3.3620326026745615,1.4077577621428472,8.824706008256108,28.513760952762507,6,9.465164647636602,7,121.29326793782396,9.302606726275217,5.815575987971253,1
4.979914312095726,2,3.0922213619508705,4.911328898204841,9.714291533319974,59.61543583908113,3,3.64255231077754,8,153.2538202874908,4.6706667773049695,6.163412895073343,1
4.22613644455269,1,3.6789805533638282,4.213221983874444,6.737238415215222,8.942653815625155,2,6.482763830641658,0,25.519725121631055,7.537200517801118,9.553419282120808,0
5.626651653816322,1,4.971800011496142,6.583008784044032,4.156178414476612,34.45400721709167,2,5.658128790728163,2,42.09858050912956,6.489733814666275,5.209305844630618,0
5.94338644844741,1,3.8275067151276723,9.176214699566588,7.241081083249409,20.656799517185085,1,9.929426895434425,6,114.23851556328079,6.640731804556447,7.264899804166496,0
5.356745158869479,3,4.3679151616515215,9.465955914982224,4.026071222385387,23.271488401221315,7,4.67520048406535,2,82.11010517865819,1.7536026245775451,1.3245126229170783,1
8.143687545759647,2,6.585732569086836,1.677992671631584,6.629261080749458,53.44755024243007,6,2.6136159713083624,4,114.02564666288627,6.99205160115759,1.3320256919385085,1
5.7837666334679465,2,7.862731093845783,2.618172182671782,3.1938991452610894,35.27415415153698,7,8.498879767901464,3,28.495939644549036,6.778206595753436,7.687010564517941,0
5.404672548436904,3,7.620023784411253,8.116353199647065,3.4028983110824016,45.52658336332832,5,1.3783974567741102,4,82.72830089200745,7.675127567689646,9.437047666030294,1
6.713480415791242,3,8.329812103712367,5.182797624491928,1.6770303013701078,40.39406384971446,9,8.964604259578032,2,61.28254094901797,7.097196897262845,7.5092468250649835,0
4.704621124873813,3,1.2896596289386195,4.530345683557319,4.781270369918575,31.740941434198167,9,1.9953054407660633,2,78.60912821731343,8.918507499747331,2.3907530638832006,1
8.010984903770199,2,1.4296041071088048,7.106254523807058,6.56357068086101,47.50267192622256,4,6.148111941730233,9,53.344542784441,9.97685410499375,8.447675945436682,1
4.372753218398854,1,8.104446646197664,6.019249526069718,8.09915449429559,58.243974354623035,0,7.420737859494816,7,25.784376348507468,2.718891712436623,6.326241693011647,0
8.934434683002586,3,5.797709400921687,9.707140544213345,8.293136903539242,58.00917323734717,7,4.026910065350378,2,120.02094839010077,8.996303741328314,1.5885968680544673,1
7.861223846483287,3,6.203266063859083,5.8397465228826695,9.932000045564475,47.36712005960222,1,8.602672959165572,7,120.4236400059683,3.6289806465731136,4.478535251443871,0
4.993578407670862,3,1.4732817419293938,4.659738263472533,1.789801532532657,29.239785344953738,0,6.3433447245609855,4,47.589439102711786,3.3579177640386746,7.970172976500223,0
4.027610585618012,1,3.297824210541438,5.428173620781757,5.438230916012459,9.789537551472076,8,4.556403013349713,0,103.88946811160638,3.0206644581861037,2.8570986470404995,1
8.07730714227417,1,6.745188743969299,8.085398166969732,5.692371178621721,2.668230538313665,7,3.928271771106149,1,173.10493185504623,5.915784408592695,8.409250001502883,1
7.534286719238086,3,8.732637010996086,6.126750567852208,8.24080083740103,13.886698101956645,8,2.0080741272009024,6,96.68315466202972,5.742431650874574,6.171044939915623,1
7.645035840204937,1,9.252850574632623,6.470480913867177,3.3972266402996234,20.415479975852605,4,6.763272048647806,0,56.51900335023665,8.654704192355863,5.055856130626543,1
7.856351733429729,3,5.503775462515735,9.714388800365919,1.624350879455203,7.79097695508316,2,4.276386516998142,1,55.54042012114252,4.951316412863845,1.0210661884899845,1
4.3702232586704515,1,5.909268094643778,6.183954844254574,3.823829292415777,13.485919776747133,7,3.8850449368509685,0,149.62472677671732,8.051617910783019,3.336158720427046,1
5.792328642721364,2,8.497446679620918,3.802852483345398,9.855350461578348,5.012727873653045,3,9.549531841472234,9,87.92474021612216,9.76864626135664,8.36949053181446,0
4.579345297625649,2,5.838621406726192,6.9132602701279655,9.094970780421276,31.42061832377873,0,3.4551783012178383,6,47.389059510343394,2.748816330159975,1.9614963221454011,1
8.315517129377968,1,5.651726729835857,6.594593969773114,4.557222648519864,7.579091470412822,8,8.88908599627187,1,113.55962997011859,1.753028312961902,5.580214668556663,0
7.11649063413779,2,9.145756339848583,0.13847635506381906,8.886447988705545,44.56611779537728,3,9.77406419892339,9,155.6557537721933,4.14820123398638,1.2792385531107193,0
5.654490124263246,2,8.109394489502922,4.673292967858331,1.2947903570499284,19.958986688644963,1,8.404659539441866,2,130.9432641437393,9.623986968335771,3.335643121656296,0
4.317791751430118,2,9.181652737251651,7.429036028823993,3.827836697177805,40.32376285267387,9,1.1756535693622014,6,15.542159653849282,8.045599523413745,2.486595865492297,1
5.554911608578311,3,2.964223493030384,4.99041457721129,7.541306631887901,52.95116610482307,2,8.817615910352234,0,61.49866316141543,5.088233362075056,4.752337081255811,1
5.625916610133736,1,5.719379379898211,7.796211359353894,2.993070259151551,5.160992552220625,5,2.9207380349629464,3,146.28802094027418,1.8377171871284728,6.359329563896502,0
7.64803089169032,1,8.582249157340222,4.508836964276144,2.78551856338576,59.34004724476263,8,4.179498632657378,6,75.28613947993578,3.6667450373225376,4.949093387309337,0
7.187787356776066,1,2.0003304472039805,9.833215976372356,8.756267913679359,38.71460054200413,5,9.924248735756374,1,179.75297682564104,8.981714460600472,8.387329591121718,1
8.436063712881634,2,8.151959388645656,2.928915892038887,6.543585649690694,3.2019561261993545,3,4.6448007350104845,3,61.54928568365172,2.385934345383073,2.52875519610466,0
6.361074625809747,3,2.646760450733825,0.9212260814607354,9.901204464808322,18.840133915570018,0,6.8935140160733805,8,163.34909179441928,6.888607147370961,6.57486679791514,0
4.597971229691509,1,8.27306879486789,4.300118011540973,2.2120270865123364,53.17470893648738,1,3.79647268418093,6,82.70035994445286,6.517787953774016,8.731209469780588,0
7.566223936114975,2,6.508008438011813,5.41709024873919,4.20515566509832,35.77401626237387,6,4.324858018014973,2,168.4798293491412,3.79516134453838,6.403684785896193,1
7.803925243084487,3,2.7391239233638043,3.490937316824615,3.80092034623316,17.233342034694907,2,6.3786279561064525,2,75.83489578433921,6.314235518987031,5.048508053716104,0
6.806385987847481,3,5.26018761399521,2.42281160117959,8.921190139470188,56.42967506391084,1,9.534571711764247,3,84.32183486781635,7.635281049736012,7.630133945308699,0
7.854835899772805,1,7.137146498146945,6.72058691385489,3.297668680387096,47.23515422446931,5,3.5421000831798053,3,97.34467824541174,1.5311069104273864,1.8287089443686422,1
6.468977981821954,1,6.704676107951881,3.771250998562521,4.1811489790675305,44.13230976899687,3,3.2262940633882935,7,7.1624750435717965,8.17421974182214,9.689367337585864,0
6.61366414690997,2,4.845224766085339,6.313685291006369,2.2855048810788476,53.305627200402164,0,1.2364710428240315,5,15.129109477017144,5.1424904548744905,4.045916273828988,0
6.137705091792748,1,9.094298760288343,7.790714485987759,7.978608843842684,46.18679668251695,8,2.818979229807789,5,153.82462413886012,2.9989348126792867,2.804165680226804,1
4.127095633720476,2,5.673370730390599,7.610026277600237,3.1393295556296756,17.204301191931773,8,3.361712993826496,7,47.727351404677414,5.853394999847194,9.631374522611353,0
4.539457134966522,3,5.552805686758195,3.753093106356913,1.6148824500899752,35.03316453153647,4,1.5658818128051761,7,112.90724763167046,1.5307588686763451,1.0458211387616474,0
4.157145928433671,3,1.5602553094730884,5.678982289501747,4.91597859421807,50.537170065717795,7,6.07247900832314,7,46.80026544348805,8.57489995354533,8.08982678118005,1
7.182052056318902,3,9.299083508178734,4.496582244427424,4.523123115653812,10.850886403370094,5,2.140879245175614,0,63.37489051373368,9.929598592911704,4.774150922124853,1
5.571779905381634,3,2.594049118105357,8.708052527096603,2.59848283874838,9.781396770072192,6,5.599687590927878,7,108.77690948385097,7.098570104090494,8.297992550408633,1
6.542853455823514,1,5.755102240928988,8.787584797999992,2.20237803906414,9.538574854252795,5,2.700831871700665,4,60.95330424322273,3.863075866117643,8.732065359656909,0
8.537832369630465,1,8.232108412602791,3.437415828880368,9.069014920449346,11.655316479751248,6,9.421529514521435,2,130.6462702069267,9.034849143040676,3.8351311701408126,1
5.246461145744375,2,2.93907949260079,0.9173744787873073,1.6106003789610748,6.19384893679306,2,3.763878055311695,6,92.97800942122171,3.8071280125723383,9.00368967400332,0
6.051914615178148,2,5.74635960973757,1.6758248332401948,1.8937986102668796,50.257741197849974,2,1.836356273346209,1,136.21454940905346,4.253397510132631,9.909528028940626,0
7.777755692715243,2,3.1661641830100677,3.6700174213088377,3.205425530245654,49.09909322384904,9,8.525388928522606,9,38.50898929835889,9.300133730655215,9.540788606907965,0
5.143990827458112,2,7.837254980199206,5.642499547629907,9.57555270690852,9.082139511545702,2,4.6183273947129955,9,116.09393813907916,6.584884715533671,5.755822275825318,0
4.384899549143965,2,6.079070510858356,6.567870109644293,1.7684582456786961,42.33223060262076,9,8.381088239399382,5,56.40204419591542,4.421718721151958,2.8010783245658093,0
5.44875726456884,3,8.703782743556292,3.3137104628600023,8.34413344068594,37.61853355259698,5,3.8124062482313557,3,63.564919772602394,4.978577384770411,8.268456014952065,1
4.8061064362700225,3,9.051022025896446,6.674991196239858,9.028469379869444,16.57165593674168,0,5.5003399819640935,0,33.587207150977505,7.121199688163285,9.474449224737002,1
8.648488261712865,3,6.838601342008583,9.37739983673756,4.400809673057969,13.642106021599169,8,5.008215719261117,5,23.134589960470315,6.87538141471255,9.65394307544779,1
8.040601897822086,2,7.5285212154305,6.520141271689504,3.6450495984865814,15.035151316525287,8,6.021157155678578,2,158.64642707563232,4.272535134394922,8.850733942125906,0
7.167018782552118,3,5.942980898981773,1.5856522944435125,7.0963995543166725,43.83783648641206,3,4.614860668162696,3,170.32981459540107,2.074937388190399,2.933054176603488,1
8.357302950938589,3,4.459858597606447,5.796689129776276,7.323711405492006,19.15902398042705,1,5.471219355636178,3,70.84095879948038,4.789075657751146,6.810554445724009,1
8.018360384495573,3,6.833061307187512,5.418955167669828,8.0197944654174,16.677556657048406,6,7.113947658332207,7,137.43500348963204,7.029698051895769,9.30360991974937,1
4.932850294430179,3,9.174597611385959,8.707001108984207,8.475101031960332,1.3488659921189328,6,4.732145004652218,6,144.63121358840155,3.3926788836102517,5.384962486843729,1
8.46279499244989,1,4.7501234238829415,3.5030305521297436,3.4155591041110602,54.49418962659129,5,7.159642717784257,8,25.533313916307574,8.958651238636971,8.348541500874287,0
6.696711209578254,2,3.829690237364158,4.2294561005668,7.182654416979841,45.16224866873784,7,7.428717272964372,6,169.03537607535273,4.054126949656654,1.9411725860865197,1
8.037200775820313,2,4.495932446973167,5.986590554864937,2.2141515185620797,28.367020548403225,2,7.740340890795635,8,145.47850687585353,2.842238209892875,7.945684969244603,0
8.480456499617466,1,4.918578671904396,5.2442531174202545,5.596581983897383,56.57561522103433,1,5.238431524365405,0,142.13087790911288,4.782177128943898,1.583127441291467,1
5.590017374859319,3,1.662049260799446,7.190165924051742,6.51598224861335,17.611932706525334,9,1.0341107239460139,3,166.40843672258373,3.1389685855338167,5.966119753572191,1
4.550259622638384,3,5.485976563914949,0.40388990912495815,2.4555874300889315,40.48230259098889,0,7.781599653980347,0,63.51889359127399,5.0924447008007405,4.854645915489859,0
5.139675812709708,3,5.448828232450537,5.635160192069598,1.6885588574758672,18.30902266072346,2,9.18176606130958,5,159.60388100013353,1.7984690740528233,2.6505885069539272,0
6.135538943131282,2,6.295994448764708,1.2167189300387526,2.7527165764857364,18.87434553113689,7,6.873560879091038,1,179.64031107315998,4.937057047668654,4.933508983535276,0
8.090073829612464,2,4.265380274241983,3.152089925197213,4.785298730671304,50.682550002916194,7,5.720923217014621,9,41.64226077743325,7.647109686493476,7.477606646755593,0
8.303652916281717,2,6.517968363600308,6.616268615323904,8.990568800338373,47.22131720734984,6,6.036321931998256,8,21.85824045114095,3.5407644087986574,7.853329584569243,1
4.034760652655954,2,8.903946792467828,1.574142005921777,5.787229820812544,17.64644583944093,1,6.767305828530861,3,19.5837509833746,9.857951930415487,9.295994994855366,0
6.553736512887829,2,9.599238914456478,3.0884183550462883,7.736436025605915,4.883370939995628,2,9.986721804544343,3,67.9474097146947,2.6623429294573637,7.276742262338969,0
6.0870550157438945,1,6.252509945269447,7.03006482835312,2.567300754623019,21.45504837547191,6,1.5585034405791225,5,145.57835954877257,4.089869369994409,9.96693623093118,0
5.110539052353651,2,1.3833185857328179,6.508052425268339,1.9538037824970291,45.60345212911892,7,1.1906460752843926,4,135.1493791079277,5.427824740633555,3.576049823110055,1
4.599326836668414,3,9.72312397540398,0.9103966920973805,3.156556218690158,6.032661671100392,8,9.677511818693844,5,35.51850764626118,8.590805120988435,2.39180881863779,0
5.68807585701814,2,7.352758548066307,5.772684934923239,3.8249237151132314,40.32605188339515,5,4.96427174055151,8,96.25128384281928,4.912853202691768,1.876318821878601,0
8.714548519562596,1,4.023672836982869,1.4725446191863945,5.9329181693997946,53.38579559483429,9,6.5111832398758125,5,65.07653152086225,7.620740504922577,6.261308075944279,1
5.616014660103776,3,2.3244193086735105,2.5227137871449266,8.931189883279966,10.753629336302826,2,7.780968503374042,5,149.73039298530574,1.1351317715752964,4.117402557773838,0
6.59395310871683,1,2.2907675101264746,4.592112786357787,4.834833550996288,51.73225945717223,8,7.678866071500446,3,144.75122548070337,1.230265642432455,2.829478834626471,1
7.515094794475889,3,2.5096996552564246,1.0934682329818912,5.669183690604731,3.081832947413463,4,6.824747738212499,6,145.82464677211078,1.341527111997621,2.9162651461046565,0
5.81814801189647,2,1.4101526945243827,9.936469679185668,1.0415218238642858,40.012815485433805,3,5.247023842125026,3,94.54763413135902,1.208383291825999,4.122569234290731,0
8.858910413604804,1,9.119387697876205,1.6536956105400114,1.2998085660215797,47.46233522255237,8,6.184704258200011,4,145.34370915337354,2.8402771425696245,7.175662441857788,0
8.812236474710556,3,5.866914095446027,7.813126284286044,1.7539227993479285,26.685967059559935,9,7.566814146843889,3,132.0045818610927,6.3633389501938895,6.413247856517459,1
5.258911479126821,2,7.299634714424535,8.29838845023225,7.290946769311258,12.223721688810812,1,8.657330647921473,8,94.45693589294076,8.113543936379184,8.133275882945057,0
6.4862425294619275,3,8.452976583414767,9.944639698960014,5.375722318947257,55.483769934210336,9,2.1457364234514955,5,139.09617968041232,6.108677961891069,3.8622532002857457,1
5.504391549083849,1,8.123869056998803,4.286532178522684,2.736650786786723,1.1981321161901293,3,3.501627441582843,9,67.83498704007746,1.7317386164660133,7.4280492565877525,0
5.424202471887338,1,8.943450613559573,8.740945201393401,6.3333949482083725,33.304273753771945,5,4.578352831959981,5,140.36543571647135,7.3325961318178985,8.829270743583235,1
4.184434736772664,1,9.705291602724566,9.57539439016851,5.901509366371325,22.370964522301936,5,6.989484364029262,4,112.20720701031424,5.976630105284496,8.545443761947734,0
7.047821669899484,1,4.9516355326774555,1.7289414489466715,1.7991937162899616,27.663431728862744,9,4.561042732191685,8,155.13812674659704,3.845712713600633,6.9312396253838635,0
6.5133951161443076,2,9.553019200015514,4.7943608905953266,6.763714954454317,32.19390337673375,4,3.149965427054467,4,160.61998974315577,2.5912428069273483,8.645330907111317,0
4.257393756249947,3,7.509609535085347,0.6001081885608772,7.904393853674591,32.084917335990525,9,1.2982868180044547,7,69.97198761836383,1.7290449339114853,1.7945071760071585,1
5.393232321183057,2,1.6360137127727064,6.207240120242016,3.578989669381872,12.217419825385923,6,8.582571471010379,5,51.813431471162566,5.452558752823479,5.294620252722288,0
8.541329429833269,1,7.136048090911109,5.814061568565664,7.187399757948768,40.7821393740026,4,4.770403866290095,5,50.41519472703734,8.570681086731035,3.52612134135282,1
5.197809453334862,3,7.180449936443638,2.0412628466319713,2.797475653079056,1.148897471528767,5,3.9630609902407854,2,58.7012158950862,1.906178264266857,5.40201890002882,0
4.7244743604561155,1,9.152745074132744,7.9790275889412605,7.810559323405704,1.2710456527714031,0,5.777435990142735,8,9.127051676328676,1.9547678231456052,2.139567084668695,0
6.447263801387815,2,4.356389192230829,0.37268722763539874,9.205967522104482,28.709240476698596,7,2.106278080236299,9,167.62175058716073,3.4703235550830396,1.9957245137681627,1
8.928252270553003,2,6.26420350244636,8.06227324127557,4.976804114214824,32.51417281621655,4,4.576225222874408,2,22.316706824697704,4.4201878690905705,1.9910106767634757,1
5.210276357557502,2,1.1096879591056825,0.2664529116386738,3.2015987039045606,16.493368902015625,4,7.76607164199613,8,158.0317183706978,9.936827128976507,1.8259566188146616,0
7.360677737029393,3,3.988677179632024,6.568288121363502,4.5925903197792985,33.100532017610014,9,7.6250570423432364,1,87.76226488772504,5.854221728303804,5.388290495405098,1
7.808098076643588,3,1.5601935354290284,0.7876951391490128,3.250697253901452,30.966553979135405,5,7.947067269698111,7,162.0631647209161,8.452485426961342,2.0751404397234285,0
5.188187719961999,1,5.696856754884073,2.5122551931232295,1.011154381897379,20.95323328635869,5,5.2067538289200614,6,167.86646474314108,3.029201922508038,8.553676235017534,0
7.641081743059297,3,8.357028854562579,7.219133493118358,6.854109506240007,39.106478192706994,7,4.320223518137928,2,147.81772087925836,9.189967691463398,3.581492986589641,1
5.838915663596266,3,2.8579842291616204,2.8040479962538676,1.382739777659772,57.47623299280615,3,8.482964486999833,6,73.2534920092117,7.694425500561206,9.622413189766378,0
7.161529152967898,2,5.746969410020006,5.111738487177347,2.893516661955079,29.448161665508128,3,2.5596193409900767,7,74.24391916789553,4.008699780730584,6.105023806308084,0
7.167648553804474,1,2.8360777285969037,9.152482695201144,7.50204600516839,47.163045556498815,2,7.526240021308749,3,173.95706058906117,7.789404575645907,6.700047896595352,1
6.678873420373792,2,2.086196210616164,0.49634354036578343,6.991525125242051,14.855793814379378,8,8.991525641468758,8,60.61568524495644,8.978653631995567,6.603814009738101,0
4.451448850272041,1,5.598971127409082,8.110797937356736,1.659960208415491,45.717035610448875,7,3.5753705046470223,7,74.00937941757428,4.235392626342482,3.9998027200872732,0
8.17651247794619,1,1.7123375885475487,0.6527199856848953,6.940492669711693,38.934357270119655,4,2.78015879995179,9,52.35307923829701,8.484537035127481,8.826872976153304,0
5.603900324858679,3,6.286191680241904,1.2679484433667665,9.375174006182043,38.38186679569823,7,5.612721442333715,1,92.47020365192886,5.006344935957539,9.933156022515977,1
4.932592551999271,2,1.2820371460905364,1.1931910388921085,1.6705222211636483,53.58212042653365,5,2.947516137238579,5,109.87746344808964,7.708432561417328,2.454912138676346,1
4.20387570777382,3,1.9604347468153798,9.941022832107262,4.741194049089726,14.001015297135101,4,8.836916663826113,0,119.34803288553074,3.6493978714212703,5.428942343323208,1
